id,name,team,team_abbr,team_group,position,price,status,pct_selected,total_points,avg_points,form,last_round_pts,one_to_watch,is_active,first_seen_at,updated_at
227,Cyle Larin,Canada,CAN,b,FWD,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
281,Yoane Wissa,Congo DR,COD,k,FWD,6.2,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
297,Théo Bongonda,Congo DR,COD,k,MID,6.2,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
333,Andrej Kramaric,Croatia,CRO,l,FWD,6.2,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
346,Luka Modric,Croatia,CRO,l,MID,6.2,playing,2.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
737,Lee Jae-Sung,Korea Republic,KOR,a,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
762,Orbelín Pineda,Mexico,MEX,a,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
814,Teun Koopmeiners,Netherlands,NED,f,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
857,Andreas Schjelderup,Norway,NOR,i,FWD,6.2,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
864,Kristian Thorstvedt,Norway,NOR,i,MID,6.2,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1043,Ismaïla Sarr,Senegal,SEN,i,FWD,6.2,playing,0.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1055,Lamine Camara,Senegal,SEN,i,MID,6.2,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1056,Habib Diarra,Senegal,SEN,i,MID,6.2,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1135,Granit Xhaka,Switzerland,SUI,b,MID,6.2,playing,5.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1140,Fabian Rieder,Switzerland,SUI,b,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1205,Kerem Aktürkoglu,Türkiye,TUR,d,FWD,6.2,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1238,Brian Rodríguez,Uruguay,URU,h,FWD,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1257,Johnny Cardoso,USA,USA,d,MID,6.2,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1292,Abbosbek Fayzullaev,Uzbekistan,UZB,k,MID,6.2,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1326,Giovani Lo Celso,Argentina,ARG,j,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1335,Matías Soulé,Argentina,ARG,j,MID,6.2,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1983,Thomas Partey,Ghana,GHA,l,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1997,Mikel Merino,Spain,ESP,h,MID,6.2,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2021,Azzedine Ounahi,Morocco,MAR,c,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2022,Bilal El Khannouss,Morocco,MAR,c,MID,6.2,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
137,Youri Tielemans,Belgium,BEL,g,MID,6.1,playing,0.9,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
147,Edin Dzeko,Bosnia and Herzegovina,BIH,b,FWD,6.1,playing,1.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
177,Luiz Henrique,Brazil,BRA,c,FWD,6.1,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
257,Jhon Córdoba,Colombia,COL,k,FWD,6.1,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
271,Jorge Carrascal,Colombia,COL,k,MID,6.1,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
345,Nikola Vlasic,Croatia,CRO,l,MID,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
476,Noni Madueke,England,ENG,l,FWD,6.1,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
485,Kobbie Mainoo,England,ENG,l,MID,6.1,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
511,Warren Zaïre-Emery,France,FRA,i,MID,6.1,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
512,Manu Koné,France,FRA,i,MID,6.1,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
540,Leon Goretzka,Germany,GER,e,MID,6.1,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
610,Mehdi Taremi,IR Iran,IRN,g,FWD,6.1,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
724,Hwang Hee-Chan,Korea Republic,KOR,a,FWD,6.1,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
736,Lee Kang-In,Korea Republic,KOR,a,MID,6.1,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
805,Donyell Malen,Netherlands,NED,f,FWD,6.1,playing,1.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
812,Ryan Gravenberch,Netherlands,NED,f,MID,6.1,playing,1.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
813,Jerdy Schouten,Netherlands,NED,f,MID,6.1,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
863,Antonio Nusa,Norway,NOR,i,MID,6.1,playing,2.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
935,Matheus Nunes,Portugal,POR,k,MID,6.1,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1054,Krépin Diatta,Senegal,SEN,i,MID,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1084,Martín Zubimendi,Spain,ESP,h,MID,6.1,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1117,Mattias Svanberg,Sweden,SWE,f,MID,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1156,Djibril Sow,Switzerland,SUI,b,MID,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1157,Denis Zakaria,Switzerland,SUI,b,MID,6.1,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1206,Baris Alper Yilmaz,Türkiye,TUR,d,FWD,6.1,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1254,Malik Tillman,USA,USA,d,MID,6.1,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1255,Weston McKennie,USA,USA,d,MID,6.1,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1291,Jaloliddin Masharipov,Uzbekistan,UZB,k,MID,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1307,Igor Sergeev,Uzbekistan,UZB,k,FWD,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1581,Christian Fassnacht,Switzerland,SUI,b,MID,6.1,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
26,Houssem Aouar,Algeria,ALG,j,MID,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
54,Exequiel Palacios,Argentina,ARG,j,MID,6.0,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
95,Marko Arnautovic,Austria,AUT,j,FWD,6.0,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
96,Michael Gregoritsch,Austria,AUT,j,FWD,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
97,Sasa Kalajdzic,Austria,AUT,j,FWD,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
108,Romano Schmid,Austria,AUT,j,MID,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
109,Patrick Wimmer,Austria,AUT,j,MID,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
245,Ismaël Koné,Canada,CAN,b,MID,6.0,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
583,Duckens Nazon,Haiti,HAI,c,FWD,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
901,Miguel Almirón,Paraguay,PAR,d,MID,6.0,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1003,John McGinn,Scotland,SCO,c,MID,6.0,playing,2.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1082,Álex Baena,Spain,ESP,h,MID,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1192,Orkun Kökçü,Türkiye,TUR,d,MID,6.0,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1267,Folarin Balogun,USA,USA,d,FWD,6.0,playing,0.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1340,Santiago Castro,Argentina,ARG,j,FWD,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1457,Wataru Endo,Japan,JPN,f,MID,6.0,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1474,Edson Álvarez,Mexico,MEX,a,MID,6.0,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1519,Ken Sema,Sweden,SWE,f,MID,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1537,Mateo Kovacic,Croatia,CRO,l,MID,6.0,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1947,Nilson Angulo,Ecuador,ECU,e,MID,6.0,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2012,Achraf Hakimi,Morocco,MAR,c,DEF,6.0,playing,18.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
50,Rodrigo De Paul,Argentina,ARG,j,MID,5.9,playing,0.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
51,Nico Paz,Argentina,ARG,j,MID,5.9,playing,1.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
84,Riley McGree,Australia,AUS,d,MID,5.9,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
127,Dodi Lukébakio,Belgium,BEL,g,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
136,Amadou Onana,Belgium,BEL,g,MID,5.9,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
178,Igor Thiago,Brazil,BRA,c,FWD,5.9,playing,2.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
307,Yan Diomande,Côte d'Ivoire,CIV,e,FWD,5.9,playing,1.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
308,Nicolas Pépé,Côte d'Ivoire,CIV,e,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
309,Elye Wahi,Côte d'Ivoire,CIV,e,FWD,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
310,Amad Diallo,Côte d'Ivoire,CIV,e,FWD,5.9,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
322,Franck Kessie,Côte d'Ivoire,CIV,e,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
396,Lukás Provod,Czechia,CZE,a,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
397,Pavel Sulc,Czechia,CZE,a,MID,5.9,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
412,Enner Valencia,Ecuador,ECU,e,FWD,5.9,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
456,Ibrahim Adel,Egypt,EGY,g,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
627,Mohammad Mohebi,IR Iran,IRN,g,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
629,Mehdi Ghayedi,IR Iran,IRN,g,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
735,Bae Jun-Ho,Korea Republic,KOR,a,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
760,Carlos Rodríguez,Mexico,MEX,a,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
777,Ayoub El Kaabi,Morocco,MAR,c,FWD,5.9,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
806,Noa Lang,Netherlands,NED,f,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
862,Jens Petter Hauge,Norway,NOR,i,MID,5.9,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
926,Trincão,Portugal,POR,k,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
934,Rúben Neves,Portugal,POR,k,MID,5.9,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
958,Akram Afif,Qatar,QAT,b,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1032,Pape Gueye,Senegal,SEN,i,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1081,Yéremy Pino,Spain,ESP,h,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1137,Michel Aebischer,Switzerland,SUI,b,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1138,Remo Freuler,Switzerland,SUI,b,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1150,Noah Okafor,Switzerland,SUI,b,FWD,5.9,playing,0.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1191,Irfan Can Kahveci,Türkiye,TUR,d,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1224,Manuel Ugarte,Uruguay,URU,h,MID,5.9,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1225,Nicolás de la Cruz,Uruguay,URU,h,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1237,Federico Viñas,Uruguay,URU,h,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1266,Ricardo Pepi,USA,USA,d,FWD,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1470,Marcel Ruiz,Mexico,MEX,a,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1472,Diego Lainez,Mexico,MEX,a,MID,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1688,Isidro Pitta,Paraguay,PAR,d,FWD,5.9,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1705,Patrick Maswanganyi,South Africa,RSA,a,MID,5.9,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1987,Iñaki Williams,Ghana,GHA,l,FWD,5.9,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2018,Sofyan Amrabat,Morocco,MAR,c,MID,5.9,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
44,Franco Mastantuono,Argentina,ARG,j,MID,5.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
103,Konrad Laimer,Austria,AUT,j,MID,5.8,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
321,Ibrahim Sangaré,Côte d'Ivoire,CIV,e,MID,5.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
519,Angelo Stiller,Germany,GER,e,MID,5.8,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
682,Daichi Kamada,Japan,JPN,f,MID,5.8,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
916,Nuno Mendes,Portugal,POR,k,DEF,5.8,playing,44.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
927,Gonçalo Guedes,Portugal,POR,k,FWD,5.8,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1125,Anthony Elanga,Sweden,SWE,f,FWD,5.8,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1265,Timothy Weah,USA,USA,d,MID,5.8,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1549,Hwang In-Beom,Korea Republic,KOR,a,MID,5.8,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
83,Ajdin Hrustic,Australia,AUS,d,MID,5.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
128,Alexis Saelemaekers,Belgium,BEL,g,MID,5.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
244,Marcelo Flores,Canada,CAN,b,MID,5.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
259,Luis Suárez,Colombia,COL,k,FWD,5.7,playing,2.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
795,Denzel Dumfries,Netherlands,NED,f,DEF,5.7,playing,16.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
807,Brian Brobbey,Netherlands,NED,f,FWD,5.7,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
928,Francisco Conceição,Portugal,POR,k,MID,5.7,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1253,Brenden Aaronson,USA,USA,d,MID,5.7,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1290,Jamshid Iskanderov,Uzbekistan,UZB,k,MID,5.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1672,Imrân Louza,Morocco,MAR,c,MID,5.7,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1687,Carlos González,Paraguay,PAR,d,FWD,5.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1690,Adam Bareiro,Paraguay,PAR,d,FWD,5.7,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
25,Adil Aouchiche,Algeria,ALG,j,MID,5.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
40,Gianluca Prestianni,Argentina,ARG,j,MID,5.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
41,Giuliano Simeone,Argentina,ARG,j,MID,5.6,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
42,Nico González,Argentina,ARG,j,MID,5.6,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
